split,label_path,line_no,error,raw
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,6,format_bukan_5_kolom,4 0.221875 0.6020833333333333 0.2203125 0.65 0.23125 0.6791666666666667 0.25 0.6770833333333334 0.2671875 0.65 0.340625 0.6583333333333333 0.3796875 0.68125 0.378125 0.6916666666666667 0.3921875 0.7229166666666667 0.390625 0.7458333333333333 0.403125 0.7541666666666667 0.4421875 0.6354166666666666 0.446875 0.6020833333333333 0.45625 0.59375 0.4609375 0.55625 0.484375 0.5208333333333334 0.496875 0.4791666666666667 0.49375 0.43125 0.525 0.32916666666666666 0.51875 0.275 0.4984375 0.26458333333333334 0.3921875 0.25 0.3484375 0.3020833333333333 0.2796875 0.2875 0.2625 0.2916666666666667 0.2484375 0.38125 0.2359375 0.40208333333333335 0.2296875 0.55625
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,7,format_bukan_5_kolom,2 0.7859375 0.3229166666666667 0.784375 0.38125 0.7875 0.40208333333333335 0.7984375 0.41875 0.8109375 0.36875 0.8109375 0.33541666666666664 0.803125 0.3125
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,8,format_bukan_5_kolom,3 0.7609375 0.44583333333333336 0.759375 0.5270833333333333 0.7640625 0.5416666666666666 0.778125 0.54375 0.7875 0.5229166666666667 0.7890625 0.4666666666666667 0.7765625 0.43333333333333335 0.7625 0.4375
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,9,format_bukan_5_kolom,3 0.853125 0.61875 0.8546875 0.7166666666666667 0.8609375 0.7395833333333334 0.86875 0.7395833333333334 0.890625 0.6145833333333334 0.884375 0.6020833333333333 0.875 0.6020833333333333 0.86875 0.6145833333333334
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,10,format_bukan_5_kolom,3 0.896875 0.4895833333333333 0.8984375 0.5479166666666667 0.90625 0.5708333333333333 0.9171875 0.5791666666666667 0.9296875 0.4979166666666667 0.925 0.4791666666666667 0.91875 0.47708333333333336 0.9015625 0.47708333333333336
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,11,format_bukan_5_kolom,3 0.775 0.8166666666666667 0.775 0.8583333333333333 0.7859375 0.8729166666666667 0.7890625 0.9041666666666667 0.79375 0.9125 0.809375 0.9145833333333333 0.821875 0.8854166666666666 0.8359375 0.8125 0.834375 0.7458333333333333 0.7875 0.725 0.7859375 0.76875
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,12,format_bukan_5_kolom,3 0.875 0.32708333333333334 0.871875 0.35208333333333336 0.8796875 0.37916666666666665 0.903125 0.37916666666666665 0.9046875 0.35625 0.89375 0.3145833333333333 0.8796875 0.3125
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,13,format_bukan_5_kolom,3 0.8421875 0.26666666666666666 0.84375 0.30833333333333335 0.8625 0.32708333333333334 0.86875 0.31666666666666665 0.871875 0.26875
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,14,format_bukan_5_kolom,2 0.4578125 0.20625 0.4546875 0.25416666666666665 0.5203125 0.26666666666666666 0.53125 0.23333333333333334 0.521875 0.18333333333333332 0.4796875 0.17708333333333334 0.46875 0.18125
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045611_jpg.rf.nQjsFx0zokEnEI9t3jTV.txt,15,format_bukan_5_kolom,3 0.5453125 0.37083333333333335 0.5515625 0.46041666666666664 0.55625 0.35
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,3,format_bukan_5_kolom,4 0.2109375 0.42083333333333334 0.2109375 0.4583333333333333 0.21875 0.4625 0.2296875 0.4895833333333333 0.23125 0.5479166666666667 0.221875 0.6416666666666667 0.225 0.6729166666666667 0.246875 0.68125 0.2609375 0.65625 0.2765625 0.65 0.3390625 0.6583333333333333 0.3671875 0.6729166666666667 0.3890625 0.7479166666666667 0.403125 0.7541666666666667 0.490625 0.4979166666666667 0.496875 0.42291666666666666 0.51875 0.3645833333333333 0.525 0.31875 0.521875 0.28125 0.51875 0.2708333333333333 0.496875 0.26458333333333334 0.3921875 0.25 0.346875 0.3020833333333333 0.265625 0.2875 0.2609375 0.2916666666666667 0.2640625 0.31666666666666665 0.25625 0.36041666666666666 0.234375 0.4041666666666667 0.2375 0.4166666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,4,format_bukan_5_kolom,4 0.5390625 0.6770833333333334 0.5359375 0.7604166666666666 0.5390625 0.7854166666666667 0.546875 0.79375 0.6234375 0.8166666666666667 0.6890625 0.825 0.7265625 0.8416666666666667 0.7421875 0.7458333333333333 0.740625 0.66875 0.746875 0.65 0.7421875 0.625 0.7484375 0.6104166666666667 0.76875 0.35208333333333336 0.7609375 0.2604166666666667 0.7375 0.15625 0.6109375 0.14166666666666666 0.5859375 0.18125 0.5703125 0.225 0.5625 0.2791666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,5,format_bukan_5_kolom,3 0.4828125 0.5729166666666666 0.4890625 0.625 0.475 0.68125 0.5078125 0.675 0.525 0.6895833333333333 0.5203125 0.65 0.528125 0.5791666666666667 0.5171875 0.49583333333333335 0.5078125 0.46875 0.5078125 0.49375 0.4984375 0.5083333333333333
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,6,format_bukan_5_kolom,3 0.7578125 0.5604166666666667 0.7515625 0.63125 0.765625 0.675 0.7734375 0.6791666666666667 0.7859375 0.64375 0.796875 0.5583333333333333 0.7671875 0.5458333333333333
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,7,format_bukan_5_kolom,3 0.9046875 0.75 0.9015625 0.78125 0.90625 0.80625 0.9265625 0.86875 0.9359375 0.8666666666666667 0.9421875 0.8541666666666666 0.94375 0.8125 0.9375 0.7729166666666667 0.9515625 0.7666666666666667 0.953125 0.7520833333333333 0.9109375 0.7416666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,8,format_bukan_5_kolom,3 0.8765625 0.8916666666666667 0.8796875 0.9083333333333333 0.86875 0.9270833333333334 0.875 0.9583333333333334 0.8703125 0.99375 0.9109375 0.9979166666666667 0.9234375 0.89375 0.9171875 0.8854166666666666 0.9015625 0.8916666666666667 0.88125 0.8854166666666666
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,9,format_bukan_5_kolom,3 0.915625 0.41041666666666665 0.9125 0.4375 0.921875 0.4708333333333333 0.93125 0.475 0.9390625 0.46458333333333335 0.94375 0.39166666666666666 0.93125 0.38125
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,10,format_bukan_5_kolom,3 0.81875 0.28125 0.8171875 0.3333333333333333 0.8296875 0.36041666666666666 0.8390625 0.30625 0.828125 0.25833333333333336
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045633_jpg.rf.q3eIHyz4vuW4OoDCYJSP.txt,11,format_bukan_5_kolom,3 0.5296875 0.33541666666666664 0.525 0.3958333333333333 0.5328125 0.41875 0.5375 0.40208333333333335 0.553125 0.38958333333333334 0.55625 0.35833333333333334 0.5578125 0.31666666666666665 0.5453125 0.2833333333333333 0.5390625 0.28958333333333336
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,2,format_bukan_5_kolom,2 0.7609375 0.35625 0.759375 0.38958333333333334 0.775 0.45625 0.7859375 0.4625 0.815625 0.45625 0.8234375 0.44583333333333336 0.81875 0.425 0.825 0.40208333333333335 0.8109375 0.3333333333333333 0.7640625 0.325
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,3,format_bukan_5_kolom,2 0.7578125 0.6541666666666667 0.75625 0.70625 0.76875 0.7208333333333333 0.7578125 0.7604166666666666 0.775 0.7583333333333333 0.8578125 0.8166666666666667 0.884375 0.76875 0.896875 0.7270833333333333 0.9 0.68125 0.8921875 0.6625 0.88125 0.5645833333333333 0.8515625 0.4791666666666667 0.803125 0.46458333333333335 0.778125 0.4708333333333333 0.7734375 0.49375 0.78125 0.5145833333333333 0.7671875 0.55625 0.7640625 0.63125
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,4,format_bukan_5_kolom,3 0.4796875 0.525 0.4765625 0.6541666666666667 0.4703125 0.6958333333333333 0.4890625 0.6958333333333333 0.4921875 0.7083333333333334 0.5015625 0.7104166666666667 0.5125 0.69375 0.528125 0.6979166666666666 0.5203125 0.5479166666666667 0.5359375 0.5291666666666667 0.5359375 0.51875 0.528125 0.5145833333333333 0.5265625 0.49375 0.5171875 0.49375 0.5078125 0.48125 0.490625 0.4875
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,5,format_bukan_5_kolom,3 0.9265625 0.3875 0.915625 0.4395833333333333 0.928125 0.47708333333333336 0.940625 0.45208333333333334 0.94375 0.3958333333333333 0.9375 0.3854166666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,6,format_bukan_5_kolom,3 0.88125 0.3375 0.8796875 0.39166666666666666 0.9046875 0.4041666666666667 0.909375 0.38333333333333336 0.90625 0.33958333333333335 0.890625 0.3229166666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,7,format_bukan_5_kolom,3 0.525 0.3770833333333333 0.525 0.4041666666666667 0.5328125 0.41875 0.55 0.39375 0.55625 0.36041666666666666 0.55 0.3229166666666667 0.5296875 0.34375
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,8,format_bukan_5_kolom,4 0.221875 0.6020833333333333 0.225 0.6854166666666667 0.240625 0.6916666666666667 0.2671875 0.65 0.340625 0.6583333333333333 0.365625 0.66875 0.3796875 0.7020833333333333 0.3828125 0.7270833333333333 0.3921875 0.74375 0.4046875 0.7479166666666667 0.496875 0.4625 0.4921875 0.43333333333333335 0.51875 0.35 0.5203125 0.30416666666666664 0.5125 0.27291666666666664 0.496875 0.26458333333333334 0.390625 0.25 0.353125 0.29791666666666666 0.334375 0.3020833333333333 0.2890625 0.29583333333333334 0.2796875 0.2875 0.2609375 0.28958333333333336 0.2625 0.33125 0.25625 0.3375 0.2515625 0.375 0.2375 0.40208333333333335
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,9,format_bukan_5_kolom,2 0.459375 0.19791666666666666 0.453125 0.25416666666666665 0.51875 0.26875 0.5296875 0.22916666666666666 0.5234375 0.18333333333333332 0.4796875 0.175 0.465625 0.18333333333333332
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,10,format_bukan_5_kolom,3 0.53125 0.04375 0.534375 0.04791666666666667 0.5328125 0.06666666666666667 0.525 0.06875 0.5234375 0.06458333333333334 0.525 0.05 0.5296875 0.04583333333333333
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,11,format_bukan_5_kolom,3 0.1375 0.2 0.1515625 0.21875 0.1515625 0.22916666666666666 0.153125 0.23125 0.1515625 0.26666666666666666 0.1421875 0.275 0.128125 0.28125 0.11875 0.28125 0.1203125 0.24375 0.1296875 0.22916666666666666 0.1265625 0.20833333333333334 0.1328125 0.19791666666666666 0.1359375 0.2
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,12,format_bukan_5_kolom,3 0.9828125 0.8770833333333333 0.9953125 0.8875 0.9984375 0.9 0.9984375 0.9104166666666667 0.9953125 0.9166666666666666 0.9953125 0.9354166666666667 0.9921875 0.9416666666666667 0.990625 0.9520833333333333 0.9921875 0.9541666666666667 0.9921875 0.9645833333333333 0.990625 0.9666666666666667 0.9921875 0.9979166666666667 0.9625 0.9979166666666667 0.9578125 0.99375 0.9484375 0.9979166666666667 0.934375 0.9979166666666667 0.934375 0.9916666666666667 0.940625 0.975 0.940625 0.96875 0.9328125 0.9583333333333334 0.93125 0.9375 0.9421875 0.9333333333333333 0.9515625 0.9333333333333333 0.9546875 0.9291666666666667 0.9546875 0.9083333333333333 0.953125 0.90625 0.9546875 0.9041666666666667 0.9546875 0.89375 0.9625 0.8770833333333333 0.965625 0.875 0.98125 0.8770833333333333
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,13,format_bukan_5_kolom,3 0.275 0.175 0.275 0.19583333333333333 0.2765625 0.19791666666666666 0.275 0.2125 0.265625 0.22083333333333333 0.259375 0.22083333333333333 0.25625 0.21666666666666667 0.25625 0.19166666666666668 0.2578125 0.18958333333333333 0.2609375 0.19166666666666668 0.265625 0.18958333333333333 0.271875 0.19375 0.275 0.18958333333333333 0.275 0.17708333333333334
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,14,format_bukan_5_kolom,3 0.2171875 0.2125 0.2234375 0.2125 0.2265625 0.21666666666666667 0.2328125 0.21875 0.2359375 0.22291666666666668 0.2390625 0.23958333333333334 0.24375 0.24375 0.24375 0.25416666666666665 0.2328125 0.2625 0.21875 0.26666666666666666 0.215625 0.25833333333333336 0.2171875 0.21458333333333332
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,15,format_bukan_5_kolom,3 0.4390625 0.07291666666666667 0.44375 0.09375 0.4390625 0.11875 0.43125 0.11875 0.4296875 0.11666666666666667 0.43125 0.075 0.4375 0.07291666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,16,format_bukan_5_kolom,3 0.403125 0.12291666666666666 0.403125 0.10416666666666667 0.40625 0.09583333333333334 0.4140625 0.09583333333333334 0.415625 0.11458333333333333 0.4109375 0.125 0.4046875 0.12291666666666666
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,17,format_bukan_5_kolom,3 0.0234375 0.325 0.025 0.32708333333333334 0.0359375 0.32708333333333334 0.04375 0.3145833333333333 0.0421875 0.30625 0.04375 0.29583333333333334 0.0546875 0.2875 0.05625 0.30833333333333335 0.0625 0.3375 0.0625 0.36041666666666666 0.0609375 0.3645833333333333 0.0578125 0.36875 0.0421875 0.375 0.028125 0.3854166666666667 0.015625 0.38333333333333336 0.015625 0.37083333333333335 0.01875 0.35625 0.0171875 0.33958333333333335 0.01875 0.3375 0.01875 0.32708333333333334 0.021875 0.325
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,18,format_bukan_5_kolom,3 0.8734375 0.9145833333333333 0.88125 0.9104166666666667 0.8859375 0.9104166666666667 0.8921875 0.9145833333333333 0.91875 0.9145833333333333 0.9203125 0.9166666666666666 0.91875 0.9229166666666667 0.9203125 0.9270833333333334 0.91875 0.93125 0.91875 0.9520833333333333 0.9203125 0.9541666666666667 0.9203125 0.9666666666666667 0.921875 0.96875 0.9203125 0.9729166666666667 0.921875 0.9770833333333333 0.91875 0.9979166666666667 0.871875 0.9979166666666667 0.8703125 0.9833333333333333 0.875 0.9729166666666667 0.875 0.9541666666666667 0.8765625 0.9520833333333333 0.8765625 0.9479166666666666 0.8734375 0.94375 0.8796875 0.93125 0.875 0.9166666666666666
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,19,format_bukan_5_kolom,3 0.8875 0.4666666666666667 0.8984375 0.48333333333333334 0.9 0.5125 0.8953125 0.525 0.8953125 0.5395833333333333 0.8921875 0.5479166666666667 0.884375 0.5583333333333333 0.8796875 0.55625 0.875 0.5458333333333333 0.871875 0.53125 0.871875 0.5145833333333333 0.875 0.5083333333333333 0.875 0.475 0.8765625 0.46875 0.878125 0.4666666666666667 0.8859375 0.4666666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,20,format_bukan_5_kolom,3 0.49375 0.08541666666666667 0.496875 0.10625 0.490625 0.11875 0.4859375 0.11875 0.48125 0.11458333333333333 0.48125 0.08958333333333333 0.484375 0.08541666666666667 0.4921875 0.08541666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,21,format_bukan_5_kolom,3 0.76875 0.2 0.7765625 0.20208333333333334 0.778125 0.225 0.7796875 0.22708333333333333 0.7765625 0.2375 0.771875 0.2375 0.7671875 0.23125 0.765625 0.20833333333333334 0.76875 0.20208333333333334
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,22,format_bukan_5_kolom,3 0.8 0.2375 0.796875 0.225 0.796875 0.20625 0.7953125 0.20416666666666666 0.7953125 0.19791666666666666 0.7984375 0.19166666666666668 0.80625 0.19166666666666668 0.8078125 0.19375 0.8078125 0.21041666666666667 0.809375 0.2125 0.8078125 0.23333333333333334 0.80625 0.2375 0.803125 0.23958333333333334 0.8015625 0.2375
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,23,format_bukan_5_kolom,3 0.528125 0.4354166666666667 0.53125 0.44166666666666665 0.5359375 0.44166666666666665 0.5375 0.4479166666666667 0.5484375 0.45416666666666666 0.5484375 0.4625 0.553125 0.4708333333333333 0.55 0.48125 0.5453125 0.55 0.5421875 0.55625 0.53125 0.5520833333333334 0.5265625 0.5458333333333333 0.5328125 0.5416666666666666 0.53125 0.5395833333333333 0.534375 0.5354166666666667 0.5359375 0.5270833333333333 0.5265625 0.51875 0.525 0.4979166666666667 0.5296875 0.48333333333333334 0.528125 0.48125 0.528125 0.45416666666666666 0.525 0.4479166666666667 0.5265625 0.44583333333333336 0.525 0.44166666666666665 0.528125 0.4375
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,24,format_bukan_5_kolom,3 0.634375 0.8958333333333334 0.63125 0.925 0.640625 0.9375 0.64375 0.9770833333333333 0.6515625 0.9833333333333333 0.646875 0.9979166666666667 0.678125 0.9979166666666667 0.6796875 0.9854166666666667 0.690625 0.9833333333333333 0.7015625 0.90625 0.7 0.8604166666666667 0.6859375 0.8229166666666666 0.684375 0.7770833333333333 0.6609375 0.7875 0.6578125 0.8333333333333334 0.640625 0.8666666666666667
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,25,format_bukan_5_kolom,3 0.85625 0.29791666666666666 0.8578125 0.32916666666666666 0.86875 0.34375 0.875 0.3 0.86875 0.26875
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,26,format_bukan_5_kolom,2 0.1484375 0.8645833333333334 0.165625 0.9 0.146875 0.96875 0.1453125 0.9979166666666667 0.3515625 0.99375 0.3546875 0.9666666666666667 0.3734375 0.9479166666666666 0.384375 0.8770833333333333 0.3859375 0.7645833333333333 0.3671875 0.6875 0.3578125 0.6729166666666667 0.33125 0.6604166666666667 0.2984375 0.6541666666666667 0.265625 0.6604166666666667 0.2234375 0.7291666666666666 0.1796875 0.8458333333333333 0.15625 0.8541666666666666
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045734_jpg.rf.0f36LB9WJbPd4Bt3XyUG.txt,27,format_bukan_5_kolom,4 0.540625 0.625 0.5359375 0.7291666666666666 0.540625 0.7895833333333333 0.5875 0.8083333333333333 0.621875 0.8104166666666667 0.640625 0.8020833333333334 0.6515625 0.8125 0.65625 0.8104166666666667 0.6578125 0.7854166666666667 0.6796875 0.7729166666666667 0.6921875 0.79375 0.6890625 0.8208333333333333 0.7109375 0.825 0.71875 0.8354166666666667 0.7265625 0.83125 0.740625 0.7625 0.7453125 0.6291666666666667 0.740625 0.5666666666666667 0.746875 0.55625 0.746875 0.44375 0.7578125 0.37916666666666665 0.7546875 0.36041666666666666 0.7640625 0.27708333333333335 0.734375 0.15625 0.609375 0.14375 0.584375 0.17916666666666667 0.5671875 0.22708333333333333 0.5640625 0.25833333333333336
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045816_jpg.rf.9jx1vOQJgHUN9kevYUWQ.txt,5,format_bukan_5_kolom,4 0.228125 0.4583333333333333 0.2328125 0.4708333333333333 0.221875 0.6333333333333333 0.2265625 0.675 0.246875 0.68125 0.25625 0.6645833333333333 0.284375 0.65 0.3859375 0.66875 0.3890625 0.7458333333333333 0.403125 0.75625 0.421875 0.69375 0.4234375 0.6604166666666667 0.440625 0.6354166666666666 0.4625 0.5479166666666667 0.4953125 0.46875 0.4921875 0.44583333333333336 0.509375 0.4 0.5265625 0.3229166666666667 0.525 0.2875 0.5140625 0.26875 0.3921875 0.2520833333333333 0.34375 0.30416666666666664 0.2640625 0.28958333333333336 0.2453125 0.39375 0.2375 0.4041666666666667 0.2390625 0.43333333333333335
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045816_jpg.rf.9jx1vOQJgHUN9kevYUWQ.txt,6,format_bukan_5_kolom,4 0.5390625 0.7083333333333334 0.5375 0.7729166666666667 0.5484375 0.79375 0.6140625 0.8125 0.646875 0.8104166666666667 0.7203125 0.8395833333333333 0.73125 0.81875 0.7375 0.7958333333333333 0.734375 0.775 0.7421875 0.6927083333333334 0.7546875 0.6604166666666667 0.7421875 0.5604166666666667 0.75 0.475 0.7578125 0.4479166666666667 0.75 0.42916666666666664 0.759375 0.37916666666666665 0.7640625 0.28958333333333336 0.7625 0.25 0.7390625 0.15625 0.6171875 0.14166666666666666 0.5921875 0.1625 0.56875 0.23333333333333334
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045816_jpg.rf.9jx1vOQJgHUN9kevYUWQ.txt,7,format_bukan_5_kolom,2 0.1515625 0.8625 0.1671875 0.9 0.146875 0.9979166666666667 0.346875 0.9979166666666667 0.3765625 0.9479166666666666 0.3859375 0.8895833333333333 0.3875 0.7520833333333333 0.371875 0.6833333333333333 0.3359375 0.6604166666666667 0.2703125 0.65625 0.21875 0.74375 0.1796875 0.85
train_bubat_timur,C:\Users\hanif\Downloads\capstone-agung\capstone-agung\data bubat timur\train\labels\BubatBrt_20260513_045816_jpg.rf.9jx1vOQJgHUN9kevYUWQ.txt,8,format_bukan_5_kolom,2 0.7609375 0.5770833333333333 0.759375 0.65625 0.765625 0.6770833333333334 0.7609375 0.68125 0.7625 0.7020833333333333 0.7734375 0.7333333333333333 0.771875 0.7625 0.7796875 0.7645833333333333 0.7796875 0.7583333333333333 0.8 0.7479166666666667 0.8140625 0.76875 0.8390625 0.7833333333333333 0.8515625 0.80625 0.8640625 0.8104166666666667 0.89375 0.76875 0.9046875 0.71875 0.89375 0.6479166666666667 0.8953125 0.61875 0.859375 0.48541666666666666 0.8203125 0.4666666666666667 0.7828125 0.4666666666666667 0.771875 0.48541666666666666
